artist,album,title,personnel_type,name,score
Dolly Parton,"Dolly, Dolly, Dolly",Same Old Fool,Album Personnel,Charles Koppelman,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Song Personnel,Geoffrey Leib,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Song Personnel,Gary Grant,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Song Personnel,Lew McCreary,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Song Personnel,George Duke,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Song Personnel,Ernie Watts,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Song Personnel,Erik Zobler,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Song Personnel,Jerry Hey,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Song Personnel,Paulinho Da Costa,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Song Personnel,Larry Williams,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Song Personnel,Michael Sembello,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Song Personnel,Jeffrey Osborne,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Song Personnel,Louis Jordan,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,Nick Spigel,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,Matt Forger,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,Lynn Robb,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,Bobby Holland,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,George Duke,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,Steve Ferrone,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,Roberto Spano,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,Chuck Beeson,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,Bernie Grundman,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,Tommy Vicari,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,Wally Buck,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,Jeffrey Osborne,75.00
Jeffrey Osborne,Jeffrey Osborne,New Love,Album Personnel,Bennie Faccone,75.00
Leslie Smith,Heartache,Nothin' You Can Do About It,Song Personnel,Lee Thornburg,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Song Personnel,Steve Kipner,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Song Personnel,Jay Graydon,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Song Personnel,Dennis Herring,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Song Personnel,Jerry Peterson,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Song Personnel,David Foster,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Song Personnel,Gene Page,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Kal David,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Lester Abrams,74.75
China,China,Runnin’ Around,Album Personnel,Lee Ritenour,74.25
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Brian Ray,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Gary Brandt,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Cori Glazer,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Kurt McGettrick,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Gary Grant,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Arno Lucas,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Gary Herbig,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Bill Elliott,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Sheree Lubick,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Leslie Smith,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Harry Bluestone,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Rick Chudacoff,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Al Bunetta,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Peter Bunetta,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Ron Coro,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Paul Fox,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Randee St. Nicholas,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Joe Lala,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Rudy Hill,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Rudy Hill,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Joe Montineri,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Alan Kaplan,74.75
Leslie Smith,Heartache,Nothin' You Can Do About It,Album Personnel,Rick Baptist,74.75
Gary Taylor,Just Gets Better With Time,Just Gets Better With Time,Song Personnel,Gary Taylor,74.75
Gary Taylor,Just Gets Better With Time,Just Gets Better With Time,Album Personnel,F. Byron Clark,74.75
Gary Taylor,Just Gets Better With Time,Just Gets Better With Time,Album Personnel,Gary Taylor,74.75
Diane Tell,Chimères,Mon Ami-E,Song Personnel,Carl Marsh,74.50
Diane Tell,Chimères,Mon Ami-E,Song Personnel,Karen Young,74.50
Diane Tell,Chimères,Mon Ami-E,Song Personnel,Diane Tell,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Eugène Husaruk,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Allan Katz,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Stephan Montanaro,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Alan Ruben,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Marc Bélanger,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,William Lunn,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Adolfo Bornstein,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Gratiel Robitaille,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Juan Fernandez,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Jean-Luc Morin,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Michael Carpenter,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Carl Marsh,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Jean-Marc Payer,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Gilbert Rozon,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Vittorio Fiorucci,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Paul Brochu,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Jean-Marie Benoit,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Félis Inc.,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Rich Blakin,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Robert Verebely,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Bernard Dubuc,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Jimmy Tanaka,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Michel Pilon,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Yves Cadieux,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Eugene Husaruk,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Diane Tell,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Bob Wray,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Jim Pugh,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Jon Faddis,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Lew Soloff,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,David Taylor,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Jason Corsaro,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,George Young,74.50
Diane Tell,Chimères,Mon Ami-E,Album Personnel,Ted Jensen,74.50
Attitudes,Good News,Change,Song Personnel,Jay Graydon,74.25
Attitudes,Good News,Change,Song Personnel,Jimmie Haskell,74.25
Attitudes,Good News,Change,Song Personnel,Waddy Wachtel,74.25
Attitudes,Good News,Change,Song Personnel,Paul Stallworth,74.25
Attitudes,Good News,Change,Album Personnel,Bob Cato,74.25
Attitudes,Good News,Change,Album Personnel,David Foster,74.25
Attitudes,Good News,Change,Album Personnel,Jim Keltner,74.25
Attitudes,Good News,Change,Album Personnel,Jay Lewis,74.25
Attitudes,Good News,Change,Album Personnel,Danny Kortchmar,74.25
Attitudes,Good News,Change,Album Personnel,Attitudes,74.25
Attitudes,Good News,Change,Album Personnel,Paul Stallworth,74.25
China,China,Runnin’ Around,Album Personnel,Michael Boddicker,74.25
China,China,Runnin’ Around,Album Personnel,Abraham Laboriel,74.25
China,China,Runnin’ Around,Album Personnel,Paulinho Da Costa,74.25
China,China,Runnin’ Around,Album Personnel,Jeff Baxter,74.25
China,China,Runnin’ Around,Album Personnel,Andy Newmark,74.25
China,China,Runnin’ Around,Album Personnel,Bill King,74.25
China,China,Runnin’ Around,Album Personnel,Chris Kearney,74.25
China,China,Runnin’ Around,Album Personnel,Gord Neave,74.25
China,China,Runnin’ Around,Album Personnel,Michael Baird,74.25
China,China,Runnin’ Around,Album Personnel,Albert Lee,74.25
China,China,Runnin’ Around,Album Personnel,Bernie Labarge,74.25
China,China,Runnin’ Around,Album Personnel,Danny McBride,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Song Personnel,Valley Arts Handclappers Association,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Song Personnel,Terry Trotter,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Song Personnel,Michael Omartian,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Song Personnel,Robert Kraft,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Song Personnel,Abraham Laboriel,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Song Personnel,Jeff Porcaro,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Song Personnel,Paulinho Da Costa,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Jim Hodson,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Beth Pearl,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Ron Kellum,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Jules Bates,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Jan Masters,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Charlie Lico,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Tony King,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Gary Brennan,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,John Guess,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Kim Hutchcroft,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Bill Reichenbach,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Steve George,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Richard Page,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Larry Carlton,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Robert Kraft,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Jerry Hey,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Tom Kelly,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Larry Williams,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Mike Reese,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Elliot Scheiner,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Brian Hagiwara,74.25
Robert Kraft,Retro Active,Just Another Notch On The Bedpost,Album Personnel,Mike Doud,74.25
Bobby King,Bobby King,Heart To Heart,Song Personnel,Dan Walsh,74.25
Bobby King,Bobby King,Heart To Heart,Song Personnel,Michael Price,74.25
Bobby King,Bobby King,Heart To Heart,Song Personnel,Kim Hutchcroft,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Christine Sauers,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Bobby Hata,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Venette Gloud,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Carmen Twillie,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Michael Price,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Tamara Motoesian,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Renaissance Management,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Willie Greene Jr.,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Dana Hughes,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Steve Barry,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Dan Walsh,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Joe Bogan,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Dick Hyde,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Assa Drori,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Matthew Rolston,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Tim Weston,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Kim Hutchcroft,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Jay Graydon,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Michael Omartian,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Victor Feldman,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Bill Champlin,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Martin K. Walsh,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Gail Pierson,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Roger Nichols,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Chuck Findley,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Phil Kaye,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Steve Barri,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Abraham Laboriel,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Ed Greene,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Jim Horn,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Jerry Hey,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Paulinho Da Costa,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Paul Jackson Jr.,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Steve Madaio,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Maxine Willard Waters,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Julia Tillman Waters,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Stephanie Spruill,74.25
Bobby King,Bobby King,Heart To Heart,Album Personnel,Fred Selden,74.25
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Song Personnel,David Jenkins,74.00
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Song Personnel,John Pierce,74.00
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Album Personnel,Cory Lerios,74.00
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Album Personnel,Steve Price,74.00
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Album Personnel,David Jenkins,74.00
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Album Personnel,Chuck Beeson,74.00
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Album Personnel,Tom Dowd,74.00
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Album Personnel,Larry Vigon,74.00
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Album Personnel,James Dean Robinson,74.00
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Album Personnel,Dennis Larkins,74.00
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Album Personnel,Greg Price,74.00
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Album Personnel,Rick Sanchez,74.00
Pablo Cruise,Reflector,Paradise (Let Me Take You Into),Album Personnel,Angelo Rossi,74.00
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,Michael Boddicker,73.75
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,Donald Fagen,73.75
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,John Robinson,73.75
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,Phil Perry,73.75
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,Greg Phillinganes,73.75
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,Darryl Phinnessee,73.75
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,Maxi Anderson,73.75
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,Jeremy Smith,73.75
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,Howard Dresden,73.75
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,Shyra Mason,73.75
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,Gwen Matthews,73.75
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,John Vigran,73.75
Greg Phillinganes,Pulse,Lazy Nina,Song Personnel,Cherron Taylor-Phillinganes,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Anthony Marinelli,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Brian Banks,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Bradford Rosenberger,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Alex Schmoll,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Glen Holguin,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Michael Brooks,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Bill Gerber,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,George Grimball,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Janet Sims,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Wist Thorpe,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Greg Phillinganes,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Marge Meoli,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Bill Schnee,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Lew Hahn,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Bob Loftus,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Richard Perry,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Stephen Marcussen,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,John Kosh,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,John Arrias,73.75
Greg Phillinganes,Pulse,Lazy Nina,Album Personnel,Ron Larson,73.75
The Gap Band,Gap Band III,The Way,Song Personnel,Ronnie Wilson,73.75
The Gap Band,Gap Band III,The Way,Song Personnel,Oliver Scott,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Bobby Holland,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Katie Kirkpatrick,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Marlo Henderson,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Brian Gardner,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Marva King,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Jonah Ellis,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Maxayn Lewis,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Rudy Taylor,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Val Young,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Malvin 'Dino' Vice,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Raymond Calhoun,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Wilmer Raglin,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Oliver Scott,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Phil Carlig,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Melvin Webb,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Ronnie Kaufman,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Glenn Weinrauch,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Tony Douse,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Michael Evans,73.75
The Gap Band,Gap Band III,The Way,Album Personnel,Glenn Nightingale,73.75
